# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-11-15 07:32:13 EST       (vaww01)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02366500 CHOCTAWHATCHEE RIVER NR BRUCE, FLA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 02366500
#    DD parameter statistic   Description
#    02   00060     00003     Discharge, cubic feet per second (Mean)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	02_00060_00003	02_00060_00003_cd
USGS	02366500	1999-12-14	2580	A
USGS	02366500	1999-12-15	2670	A
USGS	02366500	1999-12-16	2950	A
USGS	02366500	1999-12-17	3150	A
USGS	02366500	1999-12-18	3190	A
USGS	02366500	1999-12-19	3250	A
USGS	02366500	1999-12-20	3210	A
USGS	02366500	1999-12-21	3380	A
USGS	02366500	1999-12-22	3770	A
USGS	02366500	1999-12-23	4160	A
USGS	02366500	1999-12-24	4530	A
USGS	02366500	1999-12-25	4880	A
USGS	02366500	1999-12-26	5180	A
USGS	02366500	1999-12-27	5210	A
USGS	02366500	1999-12-28	4910	A
USGS	02366500	1999-12-29	4400	A
USGS	02366500	1999-12-30	3920	A
USGS	02366500	1999-12-31	3550	A
USGS	02366500	2000-01-01	3310	A
USGS	02366500	2000-01-02	3180	A
USGS	02366500	2000-01-03	3070	A
USGS	02366500	2000-01-04	3050	A
USGS	02366500	2000-01-05	3050	A
USGS	02366500	2000-01-06	3040	A
USGS	02366500	2000-01-07	3060	A
USGS	02366500	2000-01-08	3100	A
USGS	02366500	2000-01-09	3030	A
USGS	02366500	2000-01-10	3070	A
USGS	02366500	2000-01-11	3120	A
USGS	02366500	2000-01-12	3330	A
USGS	02366500	2000-01-13	3840	A
USGS	02366500	2000-01-14	4330	A
USGS	02366500	2000-01-15	4780	A
USGS	02366500	2000-01-16	5010	A
USGS	02366500	2000-01-17	4970	A
USGS	02366500	2000-01-18	4670	A
USGS	02366500	2000-01-19	4280	A
USGS	02366500	2000-01-20	3890	A
USGS	02366500	2000-01-21	3620	A
USGS	02366500	2000-01-22	3440	A
USGS	02366500	2000-01-23	3400	A
USGS	02366500	2000-01-24	3590	A
USGS	02366500	2000-01-25	3980	A
USGS	02366500	2000-01-26	4390	A
USGS	02366500	2000-01-27	4850	A
USGS	02366500	2000-01-28	5380	A
USGS	02366500	2000-01-29	5790	A
USGS	02366500	2000-01-30	5990	A
USGS	02366500	2000-01-31	5810	A
USGS	02366500	2000-02-01	5370	A
USGS	02366500	2000-02-02	4960	A
USGS	02366500	2000-02-03	4680	A
USGS	02366500	2000-02-04	4450	A
USGS	02366500	2000-02-05	4250	A
USGS	02366500	2000-02-06	4060	A
USGS	02366500	2000-02-07	3890	A
USGS	02366500	2000-02-08	3710	A
USGS	02366500	2000-02-09	3550	A
USGS	02366500	2000-02-10	3430	A
USGS	02366500	2000-02-11	3330	A
USGS	02366500	2000-02-12	3260	A
USGS	02366500	2000-02-13	3240	A
USGS	02366500	2000-02-14	3600	A
USGS	02366500	2000-02-15	3850	A
USGS	02366500	2000-02-16	4170	A
USGS	02366500	2000-02-17	4660	A
USGS	02366500	2000-02-18	5300	A
USGS	02366500	2000-02-19	5970	A
USGS	02366500	2000-02-20	6360	A
USGS	02366500	2000-02-21	6250	A
USGS	02366500	2000-02-22	5600	A
USGS	02366500	2000-02-23	4810	A
USGS	02366500	2000-02-24	4250	A
USGS	02366500	2000-02-25	3880	A
USGS	02366500	2000-02-26	3610	A
USGS	02366500	2000-02-27	3480	A
USGS	02366500	2000-02-28	3400	A
USGS	02366500	2000-02-29	3390	A
USGS	02366500	2000-03-01	3490	A
USGS	02366500	2000-03-02	3640	A
USGS	02366500	2000-03-03	3660	A
USGS	02366500	2000-03-04	3610	A
USGS	02366500	2000-03-05	3510	A
USGS	02366500	2000-03-06	3380	A
USGS	02366500	2000-03-07	3280	A
USGS	02366500	2000-03-08	3190	A
USGS	02366500	2000-03-09	3140	A
USGS	02366500	2000-03-10	3140	A
USGS	02366500	2000-03-11	3160	A
USGS	02366500	2000-03-12	3300	A
USGS	02366500	2000-03-13	3450	A
USGS	02366500	2000-03-14	3560	A
USGS	02366500	2000-03-15	3660	A
USGS	02366500	2000-03-16	3890	A
USGS	02366500	2000-03-17	4100	A
USGS	02366500	2000-03-18	4230	A
USGS	02366500	2000-03-19	4420	A
USGS	02366500	2000-03-20	4780	A
USGS	02366500	2000-03-21	5110	A
USGS	02366500	2000-03-22	5310	A
USGS	02366500	2000-03-23	5530	A
USGS	02366500	2000-03-24	5900	A
USGS	02366500	2000-03-25	6290	A
USGS	02366500	2000-03-26	6630	A
USGS	02366500	2000-03-27	6710	A
USGS	02366500	2000-03-28	6510	A
USGS	02366500	2000-03-29	6330	A
USGS	02366500	2000-03-30	6180	A
USGS	02366500	2000-03-31	5900	A
USGS	02366500	2000-04-01	5590	A
USGS	02366500	2000-04-02	5260	A
USGS	02366500	2000-04-03	4980	A
USGS	02366500	2000-04-04	4900	A
USGS	02366500	2000-04-05	4810	A
USGS	02366500	2000-04-06	4600	A
USGS	02366500	2000-04-07	4330	A
USGS	02366500	2000-04-08	4060	A
USGS	02366500	2000-04-09	3790	A
USGS	02366500	2000-04-10	3500	A
USGS	02366500	2000-04-11	3270	A
USGS	02366500	2000-04-12	3090	A
USGS	02366500	2000-04-13	2950	A
USGS	02366500	2000-04-14	2860	A
USGS	02366500	2000-04-15	2820	A
USGS	02366500	2000-04-16	2830	A
USGS	02366500	2000-04-17	3020	A
USGS	02366500	2000-04-18	3220	A
USGS	02366500	2000-04-19	3200	A
USGS	02366500	2000-04-20	3030	A
USGS	02366500	2000-04-21	2850	A
USGS	02366500	2000-04-22	2680	A
USGS	02366500	2000-04-23	2530	A
USGS	02366500	2000-04-24	2980	A
USGS	02366500	2000-04-25	3170	A
USGS	02366500	2000-04-26	2900	A
USGS	02366500	2000-04-27	2800	A
USGS	02366500	2000-04-28	2820	A
USGS	02366500	2000-04-29	2790	A
USGS	02366500	2000-04-30	2640	A
USGS	02366500	2000-05-01	2490	A
USGS	02366500	2000-05-02	2370	A
USGS	02366500	2000-05-03	2270	A
USGS	02366500	2000-05-04	2160	A
USGS	02366500	2000-05-05	2090	A
USGS	02366500	2000-05-06	2040	A
USGS	02366500	2000-05-07	2000	A
USGS	02366500	2000-05-08	1960	A
USGS	02366500	2000-05-09	1910	A
USGS	02366500	2000-05-10	1870	A
USGS	02366500	2000-05-11	1840	A
USGS	02366500	2000-05-12	1800	A
USGS	02366500	2000-05-13	1780	A
USGS	02366500	2000-05-14	1740	A
USGS	02366500	2000-05-15	1700	A
USGS	02366500	2000-05-16	1670	A
USGS	02366500	2000-05-17	1680	A
USGS	02366500	2000-05-18	1650	A
USGS	02366500	2000-05-19	1650	A
USGS	02366500	2000-05-20	1620	A
USGS	02366500	2000-05-21	1600	A
USGS	02366500	2000-05-22	1580	A
USGS	02366500	2000-05-23	1570	A
USGS	02366500	2000-05-24	1550	A
USGS	02366500	2000-05-25	1540	A
USGS	02366500	2000-05-26	1530	A
USGS	02366500	2000-05-27	1510	A
USGS	02366500	2000-05-28	1490	A
USGS	02366500	2000-05-29	1480	A
USGS	02366500	2000-05-30	1440	A
USGS	02366500	2000-05-31	1420	A
USGS	02366500	2000-06-01	1410	A
USGS	02366500	2000-06-02	1390	A
USGS	02366500	2000-06-03	1370	A
USGS	02366500	2000-06-04	1320	A
USGS	02366500	2000-06-05	1330	A
USGS	02366500	2000-06-06	1350	A
USGS	02366500	2000-06-07	1280	A
USGS	02366500	2000-06-08	1230	A
USGS	02366500	2000-06-09	1210	A
USGS	02366500	2000-06-10	1200	A
USGS	02366500	2000-06-11	1190	A
USGS	02366500	2000-06-12	1170	A
USGS	02366500	2000-06-13	1170	A
USGS	02366500	2000-06-14	1160	A
USGS	02366500	2000-06-15	1160	A
USGS	02366500	2000-06-16	1220	A
USGS	02366500	2000-06-17	1270	A
USGS	02366500	2000-06-18	1380	A:e
USGS	02366500	2000-06-19	1480	A
USGS	02366500	2000-06-20	1600	A
USGS	02366500	2000-06-21	1700	A
USGS	02366500	2000-06-22	1730	A
USGS	02366500	2000-06-23	1690	A
USGS	02366500	2000-06-24	1640	A
USGS	02366500	2000-06-25	1600	A
USGS	02366500	2000-06-26	1590	A
USGS	02366500	2000-06-27	1620	A
USGS	02366500	2000-06-28	1680	A
USGS	02366500	2000-06-29	1850	A
USGS	02366500	2000-06-30	1900	A
USGS	02366500	2000-07-01	1890	A
USGS	02366500	2000-07-02	1880	A
USGS	02366500	2000-07-03	1810	A
USGS	02366500	2000-07-04	1710	A
USGS	02366500	2000-07-05	1620	A
USGS	02366500	2000-07-06	1540	A
USGS	02366500	2000-07-07	1470	A
USGS	02366500	2000-07-08	1450	A
USGS	02366500	2000-07-09	1410	A
USGS	02366500	2000-07-10	1340	A
USGS	02366500	2000-07-11	1310	A
USGS	02366500	2000-07-12	1270	A
USGS	02366500	2000-07-13	1310	A
USGS	02366500	2000-07-14	1390	A
USGS	02366500	2000-07-15	1420	A
USGS	02366500	2000-07-16	1410	A
USGS	02366500	2000-07-17	1380	A
USGS	02366500	2000-07-18	1320	A
USGS	02366500	2000-07-19	1190	A
USGS	02366500	2000-07-20	1130	A
USGS	02366500	2000-07-21	1120	A
USGS	02366500	2000-07-22	1110	A
USGS	02366500	2000-07-23	1100	A
USGS	02366500	2000-07-24	1110	A
USGS	02366500	2000-07-25	1110	A
USGS	02366500	2000-07-26	1160	A
USGS	02366500	2000-07-27	1200	A
USGS	02366500	2000-07-28	1260	A
USGS	02366500	2000-07-29	1360	A
USGS	02366500	2000-07-30	1310	A
USGS	02366500	2000-07-31	1320	A
USGS	02366500	2000-08-01	1360	A
USGS	02366500	2000-08-02	1470	A
USGS	02366500	2000-08-03	1550	A
USGS	02366500	2000-08-04	1620	A
USGS	02366500	2000-08-05	1700	A
USGS	02366500	2000-08-06	1870	A
USGS	02366500	2000-08-07	1920	A
USGS	02366500	2000-08-08	1920	A
USGS	02366500	2000-08-09	1850	A
USGS	02366500	2000-08-10	1800	A
USGS	02366500	2000-08-11	1730	A
USGS	02366500	2000-08-12	1670	A
USGS	02366500	2000-08-13	1610	A
USGS	02366500	2000-08-14	1550	A
USGS	02366500	2000-08-15	1490	A
USGS	02366500	2000-08-16	1430	A
USGS	02366500	2000-08-17	1320	A
USGS	02366500	2000-08-18	1270	A
USGS	02366500	2000-08-19	1230	A
USGS	02366500	2000-08-20	1220	A
USGS	02366500	2000-08-21	1180	A
USGS	02366500	2000-08-22	1130	A
USGS	02366500	2000-08-23	1120	A
USGS	02366500	2000-08-24	1120	A
USGS	02366500	2000-08-25	1120	A
USGS	02366500	2000-08-26	1130	A
USGS	02366500	2000-08-27	1150	A
USGS	02366500	2000-08-28	1140	A
USGS	02366500	2000-08-29	1130	A
USGS	02366500	2000-08-30	1110	A
USGS	02366500	2000-08-31	1110	A
USGS	02366500	2000-09-01	1120	A
USGS	02366500	2000-09-02	1270	A
USGS	02366500	2000-09-03	1270	A
USGS	02366500	2000-09-04	1210	A
USGS	02366500	2000-09-05	1270	A
USGS	02366500	2000-09-06	1370	A
USGS	02366500	2000-09-07	1460	A
USGS	02366500	2000-09-08	1570	A
USGS	02366500	2000-09-09	1690	A
USGS	02366500	2000-09-10	1760	A
USGS	02366500	2000-09-11	1760	A
USGS	02366500	2000-09-12	1700	A
USGS	02366500	2000-09-13	1630	A
USGS	02366500	2000-09-14	1570	A
USGS	02366500	2000-09-15	1540	A
USGS	02366500	2000-09-16	1540	A
USGS	02366500	2000-09-17	1550	A
USGS	02366500	2000-09-18	1560	A
USGS	02366500	2000-09-19	1550	A
USGS	02366500	2000-09-20	1510	A
USGS	02366500	2000-09-21	1510	A
USGS	02366500	2000-09-22	1640	A
USGS	02366500	2000-09-23	1850	A
USGS	02366500	2000-09-24	2100	A
USGS	02366500	2000-09-25	2400	A
USGS	02366500	2000-09-26	2520	A
USGS	02366500	2000-09-27	2520	A
USGS	02366500	2000-09-28	2410	A
USGS	02366500	2000-09-29	2190	A
USGS	02366500	2000-09-30	2020	A
USGS	02366500	2000-10-01	1870	A
USGS	02366500	2000-10-02	1770	A
USGS	02366500	2000-10-03	1680	A
USGS	02366500	2000-10-04	1610	A
USGS	02366500	2000-10-05	1540	A
USGS	02366500	2000-10-06	1510	A
USGS	02366500	2000-10-07	1460	A
USGS	02366500	2000-10-08	1430	A
USGS	02366500	2000-10-09	1420	A
USGS	02366500	2000-10-10	1480	A
USGS	02366500	2000-10-11	1500	A
USGS	02366500	2000-10-12	1460	A
USGS	02366500	2000-10-13	1430	A
USGS	02366500	2000-10-14	1420	A
USGS	02366500	2000-10-15	1400	A
USGS	02366500	2000-10-16	1390	A
USGS	02366500	2000-10-17	1380	A
USGS	02366500	2000-10-18	1370	A
USGS	02366500	2000-10-19	1360	A
USGS	02366500	2000-10-20	1340	A
USGS	02366500	2000-10-21	1320	A
USGS	02366500	2000-10-22	1310	A
USGS	02366500	2000-10-23	1310	A
USGS	02366500	2000-10-24	1270	A
USGS	02366500	2000-10-25	1260	A
USGS	02366500	2000-10-26	1270	A
USGS	02366500	2000-10-27	1280	A
USGS	02366500	2000-10-28	1280	A
USGS	02366500	2000-10-29	1270	A
USGS	02366500	2000-10-30	1270	A
USGS	02366500	2000-10-31	1260	A
USGS	02366500	2000-11-01	1250	A
USGS	02366500	2000-11-02	1250	A
USGS	02366500	2000-11-03	1240	A
USGS	02366500	2000-11-04	1230	A
USGS	02366500	2000-11-05	1230	A
USGS	02366500	2000-11-06	1240	A
USGS	02366500	2000-11-07	1310	A
USGS	02366500	2000-11-08	1310	A
USGS	02366500	2000-11-09	1380	A
USGS	02366500	2000-11-10	1470	A
USGS	02366500	2000-11-11	1600	A
USGS	02366500	2000-11-12	1940	A
USGS	02366500	2000-11-13	2300	A
USGS	02366500	2000-11-14	2380	A
USGS	02366500	2000-11-15	2240	A
USGS	02366500	2000-11-16	2120	A
USGS	02366500	2000-11-17	2120	A
USGS	02366500	2000-11-18	2070	A
USGS	02366500	2000-11-19	2110	A
USGS	02366500	2000-11-20	2360	A
USGS	02366500	2000-11-21	2640	A
USGS	02366500	2000-11-22	2910	A
USGS	02366500	2000-11-23	3070	A
USGS	02366500	2000-11-24	3090	A
USGS	02366500	2000-11-25	3230	A
USGS	02366500	2000-11-26	3290	A
USGS	02366500	2000-11-27	3420	A
USGS	02366500	2000-11-28	3590	A
USGS	02366500	2000-11-29	3690	A
USGS	02366500	2000-11-30	3620	A
USGS	02366500	2000-12-01	3400	A
USGS	02366500	2000-12-02	3080	A
USGS	02366500	2000-12-03	2760	A
USGS	02366500	2000-12-04	2530	A
USGS	02366500	2000-12-05	2390	A
USGS	02366500	2000-12-06	2270	A
USGS	02366500	2000-12-07	2180	A
USGS	02366500	2000-12-08	2130	A
USGS	02366500	2000-12-09	2100	A
USGS	02366500	2000-12-10	2070	A
USGS	02366500	2000-12-11	2050	A
USGS	02366500	2000-12-12	2030	A
USGS	02366500	2000-12-13	2010	A
USGS	02366500	2000-12-14	2050	A
USGS	02366500	2000-12-15	2180	A
USGS	02366500	2000-12-16	2530	A
USGS	02366500	2000-12-17	3160	A
USGS	02366500	2000-12-18	3730	A
USGS	02366500	2000-12-19	4160	A
USGS	02366500	2000-12-20	4600	A
USGS	02366500	2000-12-21	4990	A
USGS	02366500	2000-12-22	5380	A
USGS	02366500	2000-12-23	5530	A
USGS	02366500	2000-12-24	5300	A
USGS	02366500	2000-12-25	4880	A
USGS	02366500	2000-12-26	4450	A
USGS	02366500	2000-12-27	4080	A
USGS	02366500	2000-12-28	3910	A
USGS	02366500	2000-12-29	4290	A
USGS	02366500	2000-12-30	4870	A
USGS	02366500	2000-12-31	5220	A
USGS	02366500	2001-01-01	5540	A
USGS	02366500	2001-01-02	6100	A
USGS	02366500	2001-01-03	7150	A
USGS	02366500	2001-01-04	8480	A
USGS	02366500	2001-01-05	9560	A
USGS	02366500	2001-01-06	9760	A
USGS	02366500	2001-01-07	9030	A
USGS	02366500	2001-01-08	7750	A
USGS	02366500	2001-01-09	6500	A
USGS	02366500	2001-01-10	5470	A
USGS	02366500	2001-01-11	4840	A
USGS	02366500	2001-01-12	4440	A
USGS	02366500	2001-01-13	4270	A
USGS	02366500	2001-01-14	4130	A
USGS	02366500	2001-01-15	4030	A
USGS	02366500	2001-01-16	3950	A
USGS	02366500	2001-01-17	3880	A
USGS	02366500	2001-01-18	3780	A
USGS	02366500	2001-01-19	3780	A
USGS	02366500	2001-01-20	3910	A
USGS	02366500	2001-01-21	4150	A
USGS	02366500	2001-01-22	4440	A
USGS	02366500	2001-01-23	4770	A
USGS	02366500	2001-01-24	5150	A
USGS	02366500	2001-01-25	5480	A
USGS	02366500	2001-01-26	5620	A
USGS	02366500	2001-01-27	5450	A
USGS	02366500	2001-01-28	5070	A
USGS	02366500	2001-01-29	4640	A
USGS	02366500	2001-01-30	4320	A
USGS	02366500	2001-01-31	4120	A
USGS	02366500	2001-02-01	4080	A
USGS	02366500	2001-02-02	4230	A
USGS	02366500	2001-02-03	4530	A
USGS	02366500	2001-02-04	4870	A
USGS	02366500	2001-02-05	5050	A
USGS	02366500	2001-02-06	5030	A
USGS	02366500	2001-02-07	4820	A
USGS	02366500	2001-02-08	4520	A
USGS	02366500	2001-02-09	4210	A
USGS	02366500	2001-02-10	3990	A
USGS	02366500	2001-02-11	3840	A
USGS	02366500	2001-02-12	3740	A
USGS	02366500	2001-02-13	3760	A
USGS	02366500	2001-02-14	3830	A
USGS	02366500	2001-02-15	3890	A
USGS	02366500	2001-02-16	3850	A
USGS	02366500	2001-02-17	3770	A
USGS	02366500	2001-02-18	3640	A
USGS	02366500	2001-02-19	3530	A
USGS	02366500	2001-02-20	3440	A
USGS	02366500	2001-02-21	3360	A
USGS	02366500	2001-02-22	3270	A
USGS	02366500	2001-02-23	3180	A
USGS	02366500	2001-02-24	3110	A
USGS	02366500	2001-02-25	3080	A
USGS	02366500	2001-02-26	3130	A
USGS	02366500	2001-02-27	3110	A
USGS	02366500	2001-02-28	3200	A
USGS	02366500	2001-03-01	3510	A
USGS	02366500	2001-03-02	3790	A
USGS	02366500	2001-03-03	3940	A
USGS	02366500	2001-03-04	4200	A
USGS	02366500	2001-03-05	4420	A
USGS	02366500	2001-03-06	4780	A
USGS	02366500	2001-03-07	5540	A
USGS	02366500	2001-03-08	8650	A
USGS	02366500	2001-03-09	21000	A
USGS	02366500	2001-03-10	28800	A
USGS	02366500	2001-03-11	29400	A
USGS	02366500	2001-03-12	27500	A
USGS	02366500	2001-03-13	25400	A
USGS	02366500	2001-03-14	23000	A
USGS	02366500	2001-03-15	20800	A
USGS	02366500	2001-03-16	19800	A
USGS	02366500	2001-03-17	22800	A
USGS	02366500	2001-03-18	28000	A
USGS	02366500	2001-03-19	29900	A
USGS	02366500	2001-03-20	29200	A
USGS	02366500	2001-03-21	26600	A
USGS	02366500	2001-03-22	23600	A
USGS	02366500	2001-03-23	21600	A
USGS	02366500	2001-03-24	21800	A
USGS	02366500	2001-03-25	24200	A
USGS	02366500	2001-03-26	25100	A
USGS	02366500	2001-03-27	23700	A
USGS	02366500	2001-03-28	21500	A
USGS	02366500	2001-03-29	19000	A
USGS	02366500	2001-03-30	16600	A
USGS	02366500	2001-03-31	14300	A
USGS	02366500	2001-04-01	12500	A
USGS	02366500	2001-04-02	11300	A
USGS	02366500	2001-04-03	10800	A
USGS	02366500	2001-04-04	10800	A
USGS	02366500	2001-04-05	10400	A
USGS	02366500	2001-04-06	9860	A
USGS	02366500	2001-04-07	9350	A
USGS	02366500	2001-04-08	9640	A
USGS	02366500	2001-04-09	12000	A
USGS	02366500	2001-04-10	16200	A
USGS	02366500	2001-04-11	18100	A
USGS	02366500	2001-04-12	17300	A
USGS	02366500	2001-04-13	15300	A
USGS	02366500	2001-04-14	13200	A
USGS	02366500	2001-04-15	11300	A
USGS	02366500	2001-04-16	9640	A
USGS	02366500	2001-04-17	8440	A
USGS	02366500	2001-04-18	7480	A
USGS	02366500	2001-04-19	6770	A
USGS	02366500	2001-04-20	6190	A
USGS	02366500	2001-04-21	5730	A
USGS	02366500	2001-04-22	5310	A
USGS	02366500	2001-04-23	4920	A
USGS	02366500	2001-04-24	4600	A
USGS	02366500	2001-04-25	4310	A
USGS	02366500	2001-04-26	4080	A
USGS	02366500	2001-04-27	3910	A
USGS	02366500	2001-04-28	3800	A
USGS	02366500	2001-04-29	3710	A
USGS	02366500	2001-04-30	3580	A
USGS	02366500	2001-05-01	3440	A
USGS	02366500	2001-05-02	3310	A
USGS	02366500	2001-05-03	3170	A
USGS	02366500	2001-05-04	3040	A
USGS	02366500	2001-05-05	2920	A
USGS	02366500	2001-05-06	2810	A
USGS	02366500	2001-05-07	2720	A
USGS	02366500	2001-05-08	2640	A
USGS	02366500	2001-05-09	2550	A
USGS	02366500	2001-05-10	2480	A
USGS	02366500	2001-05-11	2420	A
USGS	02366500	2001-05-12	2370	A
USGS	02366500	2001-05-13	2330	A
USGS	02366500	2001-05-14	2310	A
USGS	02366500	2001-05-15	2360	A
USGS	02366500	2001-05-16	2400	A
USGS	02366500	2001-05-17	2360	A
USGS	02366500	2001-05-18	2300	A
USGS	02366500	2001-05-19	2200	A
USGS	02366500	2001-05-20	2120	A
USGS	02366500	2001-05-21	2100	A
USGS	02366500	2001-05-22	2110	A
USGS	02366500	2001-05-23	2370	A
USGS	02366500	2001-05-24	2580	A
USGS	02366500	2001-05-25	2550	A
USGS	02366500	2001-05-26	2480	A
USGS	02366500	2001-05-27	2420	A
USGS	02366500	2001-05-28	2400	A
USGS	02366500	2001-05-29	2350	A
USGS	02366500	2001-05-30	2350	A
USGS	02366500	2001-05-31	2330	A
USGS	02366500	2001-06-01	2410	A
USGS	02366500	2001-06-02	2510	A
USGS	02366500	2001-06-03	2670	A
USGS	02366500	2001-06-04	2940	A
USGS	02366500	2001-06-05	3060	A
USGS	02366500	2001-06-06	2890	A
USGS	02366500	2001-06-07	2610	A
USGS	02366500	2001-06-08	2360	A
USGS	02366500	2001-06-09	2230	A
USGS	02366500	2001-06-10	2270	A
USGS	02366500	2001-06-11	2530	A
USGS	02366500	2001-06-12	3070	A
USGS	02366500	2001-06-13	3830	A
USGS	02366500	2001-06-14	4700	A
USGS	02366500	2001-06-15	5740	A
USGS	02366500	2001-06-16	7680	A
USGS	02366500	2001-06-17	10400	A
USGS	02366500	2001-06-18	12000	A
USGS	02366500	2001-06-19	11800	A
USGS	02366500	2001-06-20	10600	A
USGS	02366500	2001-06-21	9060	A
USGS	02366500	2001-06-22	7660	A
USGS	02366500	2001-06-23	6310	A
USGS	02366500	2001-06-24	5360	A
USGS	02366500	2001-06-25	4810	A
USGS	02366500	2001-06-26	4550	A
USGS	02366500	2001-06-27	4420	A
USGS	02366500	2001-06-28	4260	A
USGS	02366500	2001-06-29	4050	A
USGS	02366500	2001-06-30	3830	A
USGS	02366500	2001-07-01	3700	A
USGS	02366500	2001-07-02	3720	A
USGS	02366500	2001-07-03	3830	A
USGS	02366500	2001-07-04	3960	A
USGS	02366500	2001-07-05	4150	A
USGS	02366500	2001-07-06	4280	A
USGS	02366500	2001-07-07	4240	A
USGS	02366500	2001-07-08	4010	A
USGS	02366500	2001-07-09	3730	A
USGS	02366500	2001-07-10	3460	A
USGS	02366500	2001-07-11	3560	A
USGS	02366500	2001-07-12	3460	A
USGS	02366500	2001-07-13	3400	A
USGS	02366500	2001-07-14	3580	A
USGS	02366500	2001-07-15	3530	A
USGS	02366500	2001-07-16	3190	A
USGS	02366500	2001-07-17	2870	A
USGS	02366500	2001-07-18	2650	A
USGS	02366500	2001-07-19	2450	A
USGS	02366500	2001-07-20	2330	A
USGS	02366500	2001-07-21	2250	A
USGS	02366500	2001-07-22	2150	A
USGS	02366500	2001-07-23	2100	A
USGS	02366500	2001-07-24	2140	A
USGS	02366500	2001-07-25	2250	A
USGS	02366500	2001-07-26	2350	A
USGS	02366500	2001-07-27	2490	A
USGS	02366500	2001-07-28	2690	A
USGS	02366500	2001-07-29	2920	A
USGS	02366500	2001-07-30	3230	A
USGS	02366500	2001-07-31	3510	A
USGS	02366500	2001-08-01	3740	A
USGS	02366500	2001-08-02	3940	A
USGS	02366500	2001-08-03	4140	A
USGS	02366500	2001-08-04	4260	A
USGS	02366500	2001-08-05	4190	A
USGS	02366500	2001-08-06	4660	A
USGS	02366500	2001-08-07	5410	A
USGS	02366500	2001-08-08	6090	A
USGS	02366500	2001-08-09	6750	A
USGS	02366500	2001-08-10	7610	A
USGS	02366500	2001-08-11	8900	A
USGS	02366500	2001-08-12	10100	A
USGS	02366500	2001-08-13	10100	A
USGS	02366500	2001-08-14	9510	A
USGS	02366500	2001-08-15	8810	A
USGS	02366500	2001-08-16	8140	A
USGS	02366500	2001-08-17	7420	A
USGS	02366500	2001-08-18	6830	A
USGS	02366500	2001-08-19	6280	A
USGS	02366500	2001-08-20	5980	A
USGS	02366500	2001-08-21	5870	A
USGS	02366500	2001-08-22	5810	A
USGS	02366500	2001-08-23	5510	A
USGS	02366500	2001-08-24	5090	A
USGS	02366500	2001-08-25	4580	A
USGS	02366500	2001-08-26	4030	A
USGS	02366500	2001-08-27	3570	A
USGS	02366500	2001-08-28	3220	A
USGS	02366500	2001-08-29	2980	A
USGS	02366500	2001-08-30	2840	A
USGS	02366500	2001-08-31	2790	A
USGS	02366500	2001-09-01	2810	A
USGS	02366500	2001-09-02	3020	A
USGS	02366500	2001-09-03	3380	A
USGS	02366500	2001-09-04	3750	A
USGS	02366500	2001-09-05	4010	A
USGS	02366500	2001-09-06	4160	A
USGS	02366500	2001-09-07	4400	A
USGS	02366500	2001-09-08	4630	A
USGS	02366500	2001-09-09	4800	A
USGS	02366500	2001-09-10	4930	A
USGS	02366500	2001-09-11	4910	A
USGS	02366500	2001-09-12	4610	A
USGS	02366500	2001-09-13	4170	A
USGS	02366500	2001-09-14	3760	A
USGS	02366500	2001-09-15	3470	A
USGS	02366500	2001-09-16	3230	A
USGS	02366500	2001-09-17	2980	A
USGS	02366500	2001-09-18	2770	A
USGS	02366500	2001-09-19	2610	A
USGS	02366500	2001-09-20	2490	A
USGS	02366500	2001-09-21	2390	A
USGS	02366500	2001-09-22	2310	A
USGS	02366500	2001-09-23	2260	A
USGS	02366500	2001-09-24	2600	A
USGS	02366500	2001-09-25	2670	A
USGS	02366500	2001-09-26	2530	A
USGS	02366500	2001-09-27	2510	A
USGS	02366500	2001-09-28	2580	A
USGS	02366500	2001-09-29	2550	A
USGS	02366500	2001-09-30	2470	A
USGS	02366500	2001-10-01	2350	A
USGS	02366500	2001-10-02	2230	A
USGS	02366500	2001-10-03	2110	A
USGS	02366500	2001-10-04	2040	A
USGS	02366500	2001-10-05	1960	A
USGS	02366500	2001-10-06	2020	A
USGS	02366500	2001-10-07	2200	A
USGS	02366500	2001-10-08	2190	A
USGS	02366500	2001-10-09	2110	A
USGS	02366500	2001-10-10	2050	A
USGS	02366500	2001-10-11	2000	A
USGS	02366500	2001-10-12	2000	A
USGS	02366500	2001-10-13	1980	A
USGS	02366500	2001-10-14	2110	A
USGS	02366500	2001-10-15	2280	A
USGS	02366500	2001-10-16	2440	A
