# ---------------------------------- WARNING ----------------------------------------
# The data you have obtained from this automated U.S. Geological Survey database
# have not received Director's approval and as such are provisional and subject to
# revision.  The data are released on the condition that neither the USGS nor the
# United States Government may be held liable for any damages resulting from its use.
# Additional info: http://waterdata.usgs.gov/nwis/help/?provisional
#
# File-format description:  http://waterdata.usgs.gov/nwis/?tab_delimited_format_info
# Automated-retrieval info: http://waterdata.usgs.gov/nwis/?automated_retrieval_info
#
# Contact:   gs-w_support_nwisweb@usgs.gov
# retrieved: 2012-11-15 07:25:50 EST       (sdww02)
#
# Data for the following 1 site(s) are contained in this file
#    USGS 02313700 WACCASASSA RIVER NR GULF HAMMOCK, FLA.
# -----------------------------------------------------------------------------------
#
# Data provided for site 02313700
#    DD parameter statistic   Description
#    03   00060     00003     Discharge, cubic feet per second (Mean), (Tallahassee)
#
# Data-value qualification codes included in this output: 
#     A  Approved for publication -- Processing and review completed.  
#     P  Provisional data subject to revision.  
#     e  Value has been estimated.  
# 
agency_cd	site_no	datetime	03_00060_00003	03_00060_00003_cd
USGS	02313700	2007-06-26	241	A
USGS	02313700	2007-06-27	211	A
USGS	02313700	2007-06-28	258	A
USGS	02313700	2007-06-29	265	A
USGS	02313700	2007-06-30	254	A
USGS	02313700	2007-07-01	244	A
USGS	02313700	2007-07-02		
USGS	02313700	2007-07-03		
USGS	02313700	2007-07-04		
USGS	02313700	2007-07-05		
USGS	02313700	2007-07-06		
USGS	02313700	2007-07-07		
USGS	02313700	2007-07-08		
USGS	02313700	2007-07-09		
USGS	02313700	2007-07-10		
USGS	02313700	2007-07-11		
USGS	02313700	2007-07-12		
USGS	02313700	2007-07-13	169	A
USGS	02313700	2007-07-14	193	A
USGS	02313700	2007-07-15	196	A
USGS	02313700	2007-07-16	237	A
USGS	02313700	2007-07-17	255	A
USGS	02313700	2007-07-18	179	A
USGS	02313700	2007-07-19	224	A
USGS	02313700	2007-07-20	202	A
USGS	02313700	2007-07-21	156	A
USGS	02313700	2007-07-22	236	A
USGS	02313700	2007-07-23	245	A
USGS	02313700	2007-07-24	235	A
USGS	02313700	2007-07-25	230	A
USGS	02313700	2007-07-26	229	A
USGS	02313700	2007-07-27	229	A
USGS	02313700	2007-07-28	201	A
USGS	02313700	2007-07-29	189	A
USGS	02313700	2007-07-30	155	A
USGS	02313700	2007-07-31	229	A
USGS	02313700	2007-08-01	233	A
USGS	02313700	2007-08-02	119	A
USGS	02313700	2007-08-03	427	A
USGS	02313700	2007-08-04	278	A
USGS	02313700	2007-08-05	222	A
USGS	02313700	2007-08-06	201	A
USGS	02313700	2007-08-07	228	A
USGS	02313700	2007-08-08	260	A
USGS	02313700	2007-08-09	257	A
USGS	02313700	2007-08-10	208	A
USGS	02313700	2007-08-11		
USGS	02313700	2007-08-12		
USGS	02313700	2007-08-13		
USGS	02313700	2007-08-14		
USGS	02313700	2007-08-15		
USGS	02313700	2007-08-16		
USGS	02313700	2007-08-17		
USGS	02313700	2007-08-18		
USGS	02313700	2007-08-19		
USGS	02313700	2007-08-20		
USGS	02313700	2007-08-21		
USGS	02313700	2007-08-22		
USGS	02313700	2007-08-23		
USGS	02313700	2007-08-24		
USGS	02313700	2007-08-25		
USGS	02313700	2007-08-26		
USGS	02313700	2007-08-27		
USGS	02313700	2007-08-28		
USGS	02313700	2007-08-29		
USGS	02313700	2007-08-30		
USGS	02313700	2007-08-31		
USGS	02313700	2007-09-01		
USGS	02313700	2007-09-02		
USGS	02313700	2007-09-03		
USGS	02313700	2007-09-04		
USGS	02313700	2007-09-05		
USGS	02313700	2007-09-06		
USGS	02313700	2007-09-07	95	A
USGS	02313700	2007-09-08	58	A
USGS	02313700	2007-09-09	51	A
USGS	02313700	2007-09-10	42	A
USGS	02313700	2007-09-11	91	A
USGS	02313700	2007-09-12	96	A
USGS	02313700	2007-09-13	84	A
USGS	02313700	2007-09-14	58	A
USGS	02313700	2007-09-15	99	A
USGS	02313700	2007-09-16	34	A
USGS	02313700	2007-09-17	65	A
USGS	02313700	2007-09-18	112	A
USGS	02313700	2007-09-19	116	A
USGS	02313700	2007-09-20	32	A
USGS	02313700	2007-09-21	-97	A
USGS	02313700	2007-09-22	-35	A
USGS	02313700	2007-09-23	76	A
USGS	02313700	2007-09-24	63	A
USGS	02313700	2007-09-25	-52	A
USGS	02313700	2007-09-26	-82	A
USGS	02313700	2007-09-27	-85	A
USGS	02313700	2007-09-28	-60	A
USGS	02313700	2007-09-29	-32	A
USGS	02313700	2007-09-30	-66	A
USGS	02313700	2007-10-01	-55	A
USGS	02313700	2007-10-02	-111	A
USGS	02313700	2007-10-03	-250	A
USGS	02313700	2007-10-04	148	A
USGS	02313700	2007-10-05	112	A
USGS	02313700	2007-10-06	112	A
USGS	02313700	2007-10-07	133	A
USGS	02313700	2007-10-08	77	A
USGS	02313700	2007-10-09	-0.96	A
USGS	02313700	2007-10-10	-45	A
USGS	02313700	2007-10-11	1.4	A
USGS	02313700	2007-10-12	68	A
USGS	02313700	2007-10-13	44	A
USGS	02313700	2007-10-14	92	A
USGS	02313700	2007-10-15	-14	A
USGS	02313700	2007-10-16	-43	A
USGS	02313700	2007-10-17	-58	A
USGS	02313700	2007-10-18	-94	A
USGS	02313700	2007-10-19	-125	A
USGS	02313700	2007-10-20	-39	A
USGS	02313700	2007-10-21	-61	A
USGS	02313700	2007-10-22	-88	A
USGS	02313700	2007-10-23	-78	A
USGS	02313700	2007-10-24	7.6	A
USGS	02313700	2007-10-25	29	A
USGS	02313700	2007-10-26	89	A
USGS	02313700	2007-10-27	37	A
USGS	02313700	2007-10-28	85	A
USGS	02313700	2007-10-29	85	A
USGS	02313700	2007-10-30	-11	A
USGS	02313700	2007-10-31	-38	A
USGS	02313700	2007-11-01	-36	A
USGS	02313700	2007-11-02	-24	A
USGS	02313700	2007-11-03	-136	A
USGS	02313700	2007-11-04	-90	A
USGS	02313700	2007-11-05	-164	A
USGS	02313700	2007-11-06	-132	A
USGS	02313700	2007-11-07	76	A
USGS	02313700	2007-11-08	-90	A
USGS	02313700	2007-11-09	-70	A
USGS	02313700	2007-11-10	-38	A
USGS	02313700	2007-11-11	-6.8	A
USGS	02313700	2007-11-12	-80	A
USGS	02313700	2007-11-13	-59	A
USGS	02313700	2007-11-14	-44	A
USGS	02313700	2007-11-15	-7.2	A
USGS	02313700	2007-11-16	3.3	A
USGS	02313700	2007-11-17	-148	A
USGS	02313700	2007-11-18	-148	A
USGS	02313700	2007-11-19	-118	A
USGS	02313700	2007-11-20	-204	A
USGS	02313700	2007-11-21	-133	A
USGS	02313700	2007-11-22	-108	A
USGS	02313700	2007-11-23	162	A
USGS	02313700	2007-11-24	-26	A
USGS	02313700	2007-11-25	-45	A
USGS	02313700	2007-11-26	-46	A
USGS	02313700	2007-11-27	46	A
USGS	02313700	2007-11-28	-30	A
USGS	02313700	2007-11-29	-35	A
USGS	02313700	2007-11-30	-14	A
USGS	02313700	2007-12-01	-25	A
USGS	02313700	2007-12-02	-102	A
USGS	02313700	2007-12-03	-52	A
USGS	02313700	2007-12-04	-56	A
USGS	02313700	2007-12-05	-121	A
USGS	02313700	2007-12-06	21	A
USGS	02313700	2007-12-07	-44	A
USGS	02313700	2007-12-08	-21	A
USGS	02313700	2007-12-09	4.9	A
USGS	02313700	2007-12-10	34	A
USGS	02313700	2007-12-11	2.6	A
USGS	02313700	2007-12-12	1.3	A
USGS	02313700	2007-12-13	19	A
USGS	02313700	2007-12-14	-21	A
USGS	02313700	2007-12-15	-239	A
USGS	02313700	2007-12-16	249	A
USGS	02313700	2007-12-17	111	A
USGS	02313700	2007-12-18	50	A
USGS	02313700	2007-12-19	-94	A
USGS	02313700	2007-12-20	-195	A
USGS	02313700	2007-12-21	121	A
USGS	02313700	2007-12-22	27	A
USGS	02313700	2007-12-23	72	A
USGS	02313700	2007-12-24	98	A
USGS	02313700	2007-12-25	111	A
USGS	02313700	2007-12-26	74	A
USGS	02313700	2007-12-27	143	A
USGS	02313700	2007-12-28	129	A
USGS	02313700	2007-12-29	83	A
USGS	02313700	2007-12-30	22	A
USGS	02313700	2007-12-31	138	A
USGS	02313700	2008-01-01	143	A
USGS	02313700	2008-01-02	26	A
USGS	02313700	2008-01-03	-7.0	A
USGS	02313700	2008-01-04	-4.6	A
USGS	02313700	2008-01-05	-58	A
USGS	02313700	2008-01-06	50	A
USGS	02313700	2008-01-07	132	A
USGS	02313700	2008-01-08	121	A
USGS	02313700	2008-01-09	139	A
USGS	02313700	2008-01-10	129	A
USGS	02313700	2008-01-11	-3.5	A
USGS	02313700	2008-01-12	81	A
USGS	02313700	2008-01-13	117	A
USGS	02313700	2008-01-14	90	A
USGS	02313700	2008-01-15	65	A
USGS	02313700	2008-01-16	-13	A
USGS	02313700	2008-01-17	-28	A
USGS	02313700	2008-01-18	202	A
USGS	02313700	2008-01-19	198	A
USGS	02313700	2008-01-20	173	A
USGS	02313700	2008-01-21	63	A
USGS	02313700	2008-01-22	160	A
USGS	02313700	2008-01-23	336	A
USGS	02313700	2008-01-24	271	A
USGS	02313700	2008-01-25	172	A
USGS	02313700	2008-01-26	152	A
USGS	02313700	2008-01-27	207	A
USGS	02313700	2008-01-28	163	A
USGS	02313700	2008-01-29	52	A
USGS	02313700	2008-01-30	125	A
USGS	02313700	2008-01-31	103	A
USGS	02313700	2008-02-01	152	A
USGS	02313700	2008-02-02	69	A
USGS	02313700	2008-02-03	13	A
USGS	02313700	2008-02-04	50	A
USGS	02313700	2008-02-05	160	A
USGS	02313700	2008-02-06	37	A
USGS	02313700	2008-02-07	188	A
USGS	02313700	2008-02-08	170	A
USGS	02313700	2008-02-09	156	A
USGS	02313700	2008-02-10	104	A
USGS	02313700	2008-02-11	99	A
USGS	02313700	2008-02-12	93	A
USGS	02313700	2008-02-13	43	A
USGS	02313700	2008-02-14	146	A
USGS	02313700	2008-02-15	80	A
USGS	02313700	2008-02-16	25	A
USGS	02313700	2008-02-17	-210	A
USGS	02313700	2008-02-18	151	A
USGS	02313700	2008-02-19	222	A
USGS	02313700	2008-02-20	94	A
USGS	02313700	2008-02-21	131	A
USGS	02313700	2008-02-22	56	A
USGS	02313700	2008-02-23	194	A
USGS	02313700	2008-02-24	135	A
USGS	02313700	2008-02-25	132	A
USGS	02313700	2008-02-26	-184	A
USGS	02313700	2008-02-27	301	A
USGS	02313700	2008-02-28	98	A
USGS	02313700	2008-02-29	127	A
USGS	02313700	2008-03-01	53	A
USGS	02313700	2008-03-02	79	A
USGS	02313700	2008-03-03	-85	A
USGS	02313700	2008-03-04	32	A
USGS	02313700	2008-03-05	280	A
USGS	02313700	2008-03-06	216	A
USGS	02313700	2008-03-07	541	A
USGS	02313700	2008-03-08	1140	A
USGS	02313700	2008-03-09	1340	A
USGS	02313700	2008-03-10	1160	A
USGS	02313700	2008-03-11	796	A
USGS	02313700	2008-03-12	567	A
USGS	02313700	2008-03-13	487	A
USGS	02313700	2008-03-14	202	A
USGS	02313700	2008-03-15	100	A
USGS	02313700	2008-03-16	467	A
USGS	02313700	2008-03-17	286	A
USGS	02313700	2008-03-18	139	A
USGS	02313700	2008-03-19	-67	A
USGS	02313700	2008-03-20	276	A
USGS	02313700	2008-03-21	147	A
USGS	02313700	2008-03-22	99	A
USGS	02313700	2008-03-23	134	A
USGS	02313700	2008-03-24	84	A
USGS	02313700	2008-03-25	45	A
USGS	02313700	2008-03-26	24	A
USGS	02313700	2008-03-27	13	A
USGS	02313700	2008-03-28	-7.9	A
USGS	02313700	2008-03-29	30	A
USGS	02313700	2008-03-30	108	A
USGS	02313700	2008-03-31	-31	A
USGS	02313700	2008-04-01	-95	A
USGS	02313700	2008-04-02	52	A
USGS	02313700	2008-04-03	13	A
USGS	02313700	2008-04-04	-109	A
USGS	02313700	2008-04-05	-99	A
USGS	02313700	2008-04-06	111	A
USGS	02313700	2008-04-07	118	A
USGS	02313700	2008-04-08	137	A
USGS	02313700	2008-04-09	84	A
USGS	02313700	2008-04-10	40	A
USGS	02313700	2008-04-11	-12	A
USGS	02313700	2008-04-12	-62	A
USGS	02313700	2008-04-13	21	A
USGS	02313700	2008-04-14	26	A
USGS	02313700	2008-04-15	53	A
USGS	02313700	2008-04-16	12	A
USGS	02313700	2008-04-17	47	A
USGS	02313700	2008-04-18	-43	A
USGS	02313700	2008-04-19	-77	A
USGS	02313700	2008-04-20	58	A
USGS	02313700	2008-04-21	1.1	A
USGS	02313700	2008-04-22	-5.4	A
USGS	02313700	2008-04-23	160	A
USGS	02313700	2008-04-24	67	A
USGS	02313700	2008-04-25	25	A
USGS	02313700	2008-04-26	-3.0	A
USGS	02313700	2008-04-27	-57	A
USGS	02313700	2008-04-28	-204	A
USGS	02313700	2008-04-29	141	A
USGS	02313700	2008-04-30	-44	A
USGS	02313700	2008-05-01	-56	A
USGS	02313700	2008-05-02	-93	A
USGS	02313700	2008-05-03	-41	A
USGS	02313700	2008-05-04	-4.6	A
USGS	02313700	2008-05-05	-5.4	A
USGS	02313700	2008-05-06	-14	A
USGS	02313700	2008-05-07	-56	A
USGS	02313700	2008-05-08	-215	A
USGS	02313700	2008-05-09	9.5	A
USGS	02313700	2008-05-10	-30	A
USGS	02313700	2008-05-11	-340	A
USGS	02313700	2008-05-12	137	A
USGS	02313700	2008-05-13	4.8	A
USGS	02313700	2008-05-14	-78	A
USGS	02313700	2008-05-15	-38	A
USGS	02313700	2008-05-16	-17	A
USGS	02313700	2008-05-17	65	A
USGS	02313700	2008-05-18	-4.0	A
USGS	02313700	2008-05-19	1.5	A
USGS	02313700	2008-05-20	-34	A
USGS	02313700	2008-05-21	-39	A
USGS	02313700	2008-05-22	29	A
USGS	02313700	2008-05-23	-27	A
USGS	02313700	2008-05-24	-18	A
USGS	02313700	2008-05-25	-5.5	A
USGS	02313700	2008-05-26	-14	A
USGS	02313700	2008-05-27	-66	A
USGS	02313700	2008-05-28	-38	A
USGS	02313700	2008-05-29	-70	A
USGS	02313700	2008-05-30	34	A
USGS	02313700	2008-05-31	21	A
USGS	02313700	2008-06-01	71	A
USGS	02313700	2008-06-02	39	A
USGS	02313700	2008-06-03	29	A
USGS	02313700	2008-06-04	14	A
USGS	02313700	2008-06-05	1.8	A
USGS	02313700	2008-06-06	1.7	A
USGS	02313700	2008-06-07	11	A
USGS	02313700	2008-06-08	-0.21	A
USGS	02313700	2008-06-09	-28	A
USGS	02313700	2008-06-10	-8.1	A
USGS	02313700	2008-06-11	-46	A
USGS	02313700	2008-06-12	9.3	A
USGS	02313700	2008-06-13	77	A
USGS	02313700	2008-06-14	50	A
USGS	02313700	2008-06-15	84	A
USGS	02313700	2008-06-16	39	A
USGS	02313700	2008-06-17	149	A
USGS	02313700	2008-06-18	111	A
USGS	02313700	2008-06-19	58	A
USGS	02313700	2008-06-20	116	A
USGS	02313700	2008-06-21	152	A
USGS	02313700	2008-06-22	114	A
USGS	02313700	2008-06-23	103	A
USGS	02313700	2008-06-24	174	A
USGS	02313700	2008-06-25	71	A
USGS	02313700	2008-06-26	43	A
USGS	02313700	2008-06-27	21	A
USGS	02313700	2008-06-28	101	A
USGS	02313700	2008-06-29	93	A
USGS	02313700	2008-06-30	132	A
USGS	02313700	2008-07-01	83	A
USGS	02313700	2008-07-02	82	A
USGS	02313700	2008-07-03	54	A
USGS	02313700	2008-07-04	60	A
USGS	02313700	2008-07-05	59	A
USGS	02313700	2008-07-06	99	A
USGS	02313700	2008-07-07	101	A
USGS	02313700	2008-07-08	122	A
USGS	02313700	2008-07-09	78	A
USGS	02313700	2008-07-10	63	A
USGS	02313700	2008-07-11	18	A
USGS	02313700	2008-07-12	60	A
USGS	02313700	2008-07-13	30	A
USGS	02313700	2008-07-14	88	A
USGS	02313700	2008-07-15	100	A
USGS	02313700	2008-07-16	91	A
USGS	02313700	2008-07-17	138	A
USGS	02313700	2008-07-18	116	A
USGS	02313700	2008-07-19	82	A
USGS	02313700	2008-07-20	100	A
USGS	02313700	2008-07-21	110	A
USGS	02313700	2008-07-22	136	A
USGS	02313700	2008-07-23	132	A
USGS	02313700	2008-07-24	140	A
USGS	02313700	2008-07-25	172	A
USGS	02313700	2008-07-26	84	A
USGS	02313700	2008-07-27	127	A
USGS	02313700	2008-07-28	132	A
USGS	02313700	2008-07-29	118	A
USGS	02313700	2008-07-30	58	A
USGS	02313700	2008-07-31	124	A
USGS	02313700	2008-08-01	119	A
USGS	02313700	2008-08-02	207	A
USGS	02313700	2008-08-03	259	A
USGS	02313700	2008-08-04	267	A
USGS	02313700	2008-08-05	242	A
USGS	02313700	2008-08-06	193	A
USGS	02313700	2008-08-07	142	A
USGS	02313700	2008-08-08	99	A
USGS	02313700	2008-08-09	168	A
USGS	02313700	2008-08-10	138	A
USGS	02313700	2008-08-11	199	A
USGS	02313700	2008-08-12	165	A
USGS	02313700	2008-08-13	-51	A
USGS	02313700	2008-08-14	-5.6	A
USGS	02313700	2008-08-15	222	A
USGS	02313700	2008-08-16	336	A
USGS	02313700	2008-08-17	241	A
USGS	02313700	2008-08-18	262	A
USGS	02313700	2008-08-19	336	A
USGS	02313700	2008-08-20	286	A
USGS	02313700	2008-08-21	263	A
USGS	02313700	2008-08-22	-507	A
USGS	02313700	2008-08-23	1650	A
USGS	02313700	2008-08-24	1280	A
USGS	02313700	2008-08-25	1510	A
USGS	02313700	2008-08-26	1520	A
USGS	02313700	2008-08-27	1250	A
USGS	02313700	2008-08-28	884	A
USGS	02313700	2008-08-29	636	A
USGS	02313700	2008-08-30	593	A
USGS	02313700	2008-08-31	407	A
USGS	02313700	2008-09-01	255	A
USGS	02313700	2008-09-02	461	A
USGS	02313700	2008-09-03	316	A
USGS	02313700	2008-09-04	260	A
USGS	02313700	2008-09-05	159	A
USGS	02313700	2008-09-06	89	A
USGS	02313700	2008-09-07	139	A
USGS	02313700	2008-09-08	125	A
USGS	02313700	2008-09-09	69	A
USGS	02313700	2008-09-10	-227	A
USGS	02313700	2008-09-11	-295	A
USGS	02313700	2008-09-12	46	A
USGS	02313700	2008-09-13	44	A
USGS	02313700	2008-09-14	-67	A
USGS	02313700	2008-09-15	-4.3	A
USGS	02313700	2008-09-16	8.1	A
USGS	02313700	2008-09-17	25	A
USGS	02313700	2008-09-18	35	A
USGS	02313700	2008-09-19	17	A
USGS	02313700	2008-09-20	19	A
USGS	02313700	2008-09-21	-130	A
USGS	02313700	2008-09-22	-26	A:e
USGS	02313700	2008-09-23	-35	A:e
USGS	02313700	2008-09-24	-175	A:e
USGS	02313700	2008-09-25	-21	A:e
USGS	02313700	2008-09-26	-89	A:e
USGS	02313700	2008-09-27	-82	A
USGS	02313700	2008-09-28	-91	A
USGS	02313700	2008-09-29	-111	A
USGS	02313700	2008-09-30	-99	A
USGS	02313700	2008-10-01	-76	A
USGS	02313700	2008-10-02	18	A
USGS	02313700	2008-10-03	-20	A
USGS	02313700	2008-10-04	-43	A
USGS	02313700	2008-10-05	-67	A
USGS	02313700	2008-10-06	40	A
USGS	02313700	2008-10-07	-18	A
USGS	02313700	2008-10-08	-138	A
USGS	02313700	2008-10-09	-47	A
USGS	02313700	2008-10-10	38	A
USGS	02313700	2008-10-11	75	A
USGS	02313700	2008-10-12	10	A
USGS	02313700	2008-10-13	25	A
USGS	02313700	2008-10-14	21	A
USGS	02313700	2008-10-15	-35	A
USGS	02313700	2008-10-16	-66	A
USGS	02313700	2008-10-17	-82	A
USGS	02313700	2008-10-18	-107	A
USGS	02313700	2008-10-19	11	A
USGS	02313700	2008-10-20	-93	A
USGS	02313700	2008-10-21	-125	A
USGS	02313700	2008-10-22	-133	A
USGS	02313700	2008-10-23	-91	A
USGS	02313700	2008-10-24	-432	A
USGS	02313700	2008-10-25	53	A
USGS	02313700	2008-10-26	-17	A
USGS	02313700	2008-10-27	56	A
USGS	02313700	2008-10-28	72	A
USGS	02313700	2008-10-29	-91	A
USGS	02313700	2008-10-30	29	A
USGS	02313700	2008-10-31	0.98	A
USGS	02313700	2008-11-01	-52	A
USGS	02313700	2008-11-02	-122	A
USGS	02313700	2008-11-03	-87	A
USGS	02313700	2008-11-04	-88	A
USGS	02313700	2008-11-05	-148	A
USGS	02313700	2008-11-06	-183	A
USGS	02313700	2008-11-07	-252	A
USGS	02313700	2008-11-08	-137	A
USGS	02313700	2008-11-09	-104	A
USGS	02313700	2008-11-10	13	A
USGS	02313700	2008-11-11	-69	A
USGS	02313700	2008-11-12	-54	A
USGS	02313700	2008-11-13	-151	A
USGS	02313700	2008-11-14	-206	A
USGS	02313700	2008-11-15	-66	A
USGS	02313700	2008-11-16	2.5	A
USGS	02313700	2008-11-17	-27	A
USGS	02313700	2008-11-18	49	A
USGS	02313700	2008-11-19	-37	A
USGS	02313700	2008-11-20	-164	A
USGS	02313700	2008-11-21	-1.3	A
USGS	02313700	2008-11-22	68	A
USGS	02313700	2008-11-23	-197	A
USGS	02313700	2008-11-24	-183	A
USGS	02313700	2008-11-25	-38	A
USGS	02313700	2008-11-26	-9.3	A
USGS	02313700	2008-11-27	-40	A
USGS	02313700	2008-11-28	-31	A
USGS	02313700	2008-11-29	-157	A
USGS	02313700	2008-11-30	-85	A
USGS	02313700	2008-12-01	1.5	A
USGS	02313700	2008-12-02	74	A
USGS	02313700	2008-12-03	-19	A
USGS	02313700	2008-12-04	-102	A
USGS	02313700	2008-12-05	-101	A
USGS	02313700	2008-12-06	-150	A
USGS	02313700	2008-12-07	118	A
USGS	02313700	2008-12-08	-164	A
USGS	02313700	2008-12-09	-222	A
USGS	02313700	2008-12-10	-86	A
USGS	02313700	2008-12-11	-581	A
USGS	02313700	2008-12-12	405	A
USGS	02313700	2008-12-13	55	A
USGS	02313700	2008-12-14	-36	A
USGS	02313700	2008-12-15	29	A
USGS	02313700	2008-12-16	15	A
USGS	02313700	2008-12-17	-2.7	A
USGS	02313700	2008-12-18	-48	A
USGS	02313700	2008-12-19	-83	A
USGS	02313700	2008-12-20	-79	A
USGS	02313700	2008-12-21	10	A
USGS	02313700	2008-12-22	202	A
USGS	02313700	2008-12-23	-124	A
USGS	02313700	2008-12-24	-121	A
USGS	02313700	2008-12-25	8.8	A
USGS	02313700	2008-12-26	71	A
USGS	02313700	2008-12-27	6.5	A
USGS	02313700	2008-12-28	52	A
USGS	02313700	2008-12-29	60	A
USGS	02313700	2008-12-30	59	A
USGS	02313700	2008-12-31	42	A
USGS	02313700	2009-01-01	46	A
USGS	02313700	2009-01-02	-46	A
USGS	02313700	2009-01-03	-47	A
USGS	02313700	2009-01-04	-42	A
USGS	02313700	2009-01-05	-90	A
USGS	02313700	2009-01-06	-261	A
USGS	02313700	2009-01-07	110	A
USGS	02313700	2009-01-08	-129	A
USGS	02313700	2009-01-09	57	A
USGS	02313700	2009-01-10	-15	A
USGS	02313700	2009-01-11	16	A
USGS	02313700	2009-01-12	105	A
USGS	02313700	2009-01-13	127	A
USGS	02313700	2009-01-14	96	A
USGS	02313700	2009-01-15	80	A
USGS	02313700	2009-01-16	134	A
USGS	02313700	2009-01-17	64	A
USGS	02313700	2009-01-18	-57	A
USGS	02313700	2009-01-19	-106	A
USGS	02313700	2009-01-20	264	A
USGS	02313700	2009-01-21	50	A
USGS	02313700	2009-01-22	-67	A
USGS	02313700	2009-01-23	-34	A
USGS	02313700	2009-01-24	41	A
USGS	02313700	2009-01-25	112	A
USGS	02313700	2009-01-26	100	A
USGS	02313700	2009-01-27	67	A
USGS	02313700	2009-01-28	13	A
USGS	02313700	2009-01-29	150	A
USGS	02313700	2009-01-30	111	A
USGS	02313700	2009-01-31	104	A
USGS	02313700	2009-02-01	65	A
USGS	02313700	2009-02-02	3.3	A
USGS	02313700	2009-02-03	232	A
USGS	02313700	2009-02-04	219	A
USGS	02313700	2009-02-05	86	A
USGS	02313700	2009-02-06	-34	A
USGS	02313700	2009-02-07	136	A
USGS	02313700	2009-02-08	165	A
USGS	02313700	2009-02-09	100	A
USGS	02313700	2009-02-10	70	A
USGS	02313700	2009-02-11	-7.0	A
USGS	02313700	2009-02-12	34	A
USGS	02313700	2009-02-13	31	A
USGS	02313700	2009-02-14	19	A
USGS	02313700	2009-02-15	59	A
USGS	02313700	2009-02-16	86	A
USGS	02313700	2009-02-17	35	A
USGS	02313700	2009-02-18	-207	A
USGS	02313700	2009-02-19	127	A
USGS	02313700	2009-02-20	167	A
USGS	02313700	2009-02-21	-46	A
USGS	02313700	2009-02-22	120	A
USGS	02313700	2009-02-23	115	A
USGS	02313700	2009-02-24	50	A
USGS	02313700	2009-02-25	31	A
USGS	02313700	2009-02-26	46	A
USGS	02313700	2009-02-27	19	A
USGS	02313700	2009-02-28	-39	A
USGS	02313700	2009-03-01	-70	A
USGS	02313700	2009-03-02	76	A
USGS	02313700	2009-03-03	29	A
USGS	02313700	2009-03-04	38	A
USGS	02313700	2009-03-05	-80	A
USGS	02313700	2009-03-06	-174	A
USGS	02313700	2009-03-07	12	A
USGS	02313700	2009-03-08	181	A
USGS	02313700	2009-03-09	49	A
USGS	02313700	2009-03-10	49	A
USGS	02313700	2009-03-11	26	A
USGS	02313700	2009-03-12	17	A
USGS	02313700	2009-03-13	-14	A
USGS	02313700	2009-03-14	-44	A
USGS	02313700	2009-03-15	-51	A
USGS	02313700	2009-03-16	3.8	A
USGS	02313700	2009-03-17	-53	A
USGS	02313700	2009-03-18	-33	A
USGS	02313700	2009-03-19	-96	A
USGS	02313700	2009-03-20	-52	A
USGS	02313700	2009-03-21	33	A
USGS	02313700	2009-03-22	-99	A
USGS	02313700	2009-03-23	-39	A
USGS	02313700	2009-03-24	4.0	A
USGS	02313700	2009-03-25	-17	A
USGS	02313700	2009-03-26	-134	A
USGS	02313700	2009-03-27	-273	A
USGS	02313700	2009-03-28	-727	A
USGS	02313700	2009-03-29	266	A
USGS	02313700	2009-03-30	-24	A
USGS	02313700	2009-03-31	-169	A
USGS	02313700	2009-04-01	-72	A
USGS	02313700	2009-04-02	-822	A
USGS	02313700	2009-04-03	436	A
USGS	02313700	2009-04-04	-46	A
USGS	02313700	2009-04-05	-89	A
USGS	02313700	2009-04-06	-38	A
USGS	02313700	2009-04-07	13	A
USGS	02313700	2009-04-08	-61	A
USGS	02313700	2009-04-09	10	A
USGS	02313700	2009-04-10	-120	A
USGS	02313700	2009-04-11	-56	A
USGS	02313700	2009-04-12	-69	A
USGS	02313700	2009-04-13	-240	A
USGS	02313700	2009-04-14	-595	A
USGS	02313700	2009-04-15	429	A
USGS	02313700	2009-04-16	5.3	A
USGS	02313700	2009-04-17	26	A
USGS	02313700	2009-04-18	-160	A
USGS	02313700	2009-04-19	-223	A
USGS	02313700	2009-04-20	-71	A
USGS	02313700	2009-04-21	22	A
USGS	02313700	2009-04-22	56	A
USGS	02313700	2009-04-23	68	A
USGS	02313700	2009-04-24	27	A
USGS	02313700	2009-04-25	-28	A
USGS	02313700	2009-04-26	-69	A
USGS	02313700	2009-04-27	-90	A
USGS	02313700	2009-04-28	-93	A
USGS	02313700	2009-04-29	-108	A
USGS	02313700	2009-04-30	-83	A
USGS	02313700	2009-05-01	-134	A
USGS	02313700	2009-05-02	-206	A
USGS	02313700	2009-05-03	-204	A
USGS	02313700	2009-05-04	-9.8	A
USGS	02313700	2009-05-05	-21	A
USGS	02313700	2009-05-06	-13	A
USGS	02313700	2009-05-07	-31	A
USGS	02313700	2009-05-08	-68	A
USGS	02313700	2009-05-09	-68	A
USGS	02313700	2009-05-10	-68	A
USGS	02313700	2009-05-11	-83	A
USGS	02313700	2009-05-12	-60	A
USGS	02313700	2009-05-13	-76	A
USGS	02313700	2009-05-14	-91	A
USGS	02313700	2009-05-15	-148	A
USGS	02313700	2009-05-16	-211	A
USGS	02313700	2009-05-17	-194	A
USGS	02313700	2009-05-18	89	A
USGS	02313700	2009-05-19	164	A
USGS	02313700	2009-05-20	1.2	A
